drct,validtime,wspd,u,v,wndrun_u,wndrun_v,setup
90.0,2017-05-19 03:00:00,6.6877811,-6.6877811,-4.0950848587565823e-16,-7.050052663643002,0.5359943079924638,8.565082813634037
90.0,2017-05-19 04:00:00,5.6588917,-5.6588917,-3.465071803563262e-16,-6.921441488643001,0.5359943079924638,8.333128064094701
100.0,2017-05-19 05:00:00,3.0866682,-3.039774774336237,0.535994307992464,-6.6259078300269785,0.48388375027097424,7.801288920283977
110.0,2017-05-19 06:00:00,3.6011129,-3.383939218746943,1.2316531501899144,-6.264846889922558,0.5865215127868005,7.5882832602929895
110.0,2017-05-19 07:00:00,4.1155576,-3.867359107139363,1.4076036002170451,-5.953840404197455,0.5921563319731241,7.408082735088878
100.0,2017-05-19 08:00:00,5.1444469999999995,-5.066291290560394,0.8933238466541065,-5.827183121933445,0.5698232358067714,7.171198279516223
110.0,2017-05-19 09:00:00,6.6877811,-6.2844585491014655,2.2873558503526983,-5.675382495617181,0.6413263771156155,6.909227490618298
120.0,2017-05-19 10:00:00,4.1155576,-3.564177432338116,2.057778799999999,-5.254672682149302,0.6862537321729504,6.487314313746674
130.0,2017-05-19 11:00:00,4.6300023,-3.546787533543088,2.9761081112601793,-4.91695189862451,1.0459282222763953,7.459964679900632
120.0,2017-05-19 12:00:00,4.6300023,-4.0096996113803804,2.315001149999999,-4.779519224572874,1.2388449847763952,8.126008811835828
110.0,2017-05-19 13:00:00,6.1733364,-5.801038660709045,2.111405400325568,-4.714090889821253,1.3180186847493311,8.305249900570816
110.0,2017-05-19 14:00:00,6.6877811,-6.2844585491014655,2.2873558503526983,-4.7662214605797075,1.5086316722787227,9.156958177575957
110.0,2017-05-19 15:00:00,7.2022258,-6.767878437493886,2.463306300379829,-4.772896238704198,1.713907197310375,9.948298792313732
110.0,2017-05-19 16:00:00,8.2311152,-7.734718214278726,2.8152072004340902,-4.945881781560759,1.9485077973465492,11.30575197557739
100.0,2017-05-19 17:00:00,7.2022258,-7.092807806784553,1.2506533853157493,-5.2836345342647855,2.008062720456823,12.052205542842309
110.0,2017-05-19 18:00:00,7.716670499999999,-7.251298325886306,2.6392567504069593,-5.605914459859733,2.1253630204749103,13.165496208892115
100.0,2017-05-19 19:00:00,8.7455599,-8.612695193952671,1.5186505393119811,-6.0013591337608405,2.1346169320661548,14.003860124798065
110.0,2017-05-19 20:00:00,8.7455599,-8.218138102671148,2.9911576504612207,-6.264013034770071,2.309436415716748,15.02666495616847
120.0,2017-05-19 21:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-6.185830334720546,2.3760457781873563,15.298389268911878
120.0,2017-05-19 22:00:00,7.2022258,-6.237310506591703,3.601112899999998,-6.408591424241678,2.504656953187356,16.187012451473674
120.0,2017-05-19 23:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-6.5585479754886835,2.5138702939156743,16.694862074070123
110.0,2017-05-20 00:00:00,7.2022258,-6.767878437493886,2.463306300379829,-6.788396210998145,2.526229056447326,16.98117506740755
110.0,2017-05-20 01:00:00,5.6588917,-5.317618772316624,1.935454950298437,-6.748111220298777,2.5115665189450653,16.830642632509626
110.0,2017-05-20 02:00:00,6.1733364,-5.801038660709045,2.111405400325568,-6.707826229599408,2.4969039814428045,16.68055769853377
120.0,2017-05-20 03:00:00,4.6300023,-4.0096996113803804,2.315001149999999,-6.47797799408995,2.4845452189111525,16.390146390515575
120.0,2017-05-20 04:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-6.278940321942319,2.5071669688749783,16.216376684307992
120.0,2017-05-20 05:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-6.0962683354990155,2.6387330075986655,16.228035965469434
140.0,2017-05-20 06:00:00,4.1155576,-2.6454294322312712,3.152700029816077,-5.7124459276944295,2.6815199475494254,15.820635972375387
120.0,2017-05-20 07:00:00,2.0577788,-1.782088716169058,1.0288893999999995,-5.143228721212463,2.640706519273427,14.556976310156143
140.0,2017-05-20 08:00:00,2.5722234999999998,-1.6533933951445443,1.970437518635048,-4.596166662251913,2.555646508287913,13.20720418046099
140.0,2017-05-20 09:00:00,3.0866682,-1.9840720741734534,2.364525022362058,-4.315983822724103,2.495467910151418,12.4524335364181
140.0,2017-05-20 10:00:00,3.0866682,-1.9840720741734534,2.364525022362058,-3.9615472866892483,2.392418920348256,11.367639466349548
150.0,2017-05-20 11:00:00,3.0866682,-1.5433340999999998,2.673133074253587,-3.6446362826469834,2.3579576598693888,10.735528757437688
140.0,2017-05-20 12:00:00,4.1155576,-2.6454294322312712,3.152700029816077,-3.3010988655417655,2.415407137322409,10.355378410274326
130.0,2017-05-20 13:00:00,4.6300023,-3.546787533543088,2.9761081112601793,-3.153529595643971,2.502128234069221,10.440622987660719
110.0,2017-05-20 14:00:00,5.1444469999999995,-4.834198883924204,1.7595045002713063,-3.0729596142452333,2.4728031590646986,10.280689704628397
110.0,2017-05-20 15:00:00,6.1733364,-5.801038660709045,2.111405400325568,-3.2222378683559563,2.4558368465918297,10.37636647105377
110.0,2017-05-20 16:00:00,6.1733364,-5.801038660709045,2.111405400325568,-3.2601355777061123,2.37456494661896,10.139051605018032
110.0,2017-05-20 17:00:00,7.2022258,-6.767878437493886,2.463306300379829,-3.4157301167085268,2.3440533174839455,10.194229420126971
110.0,2017-05-20 18:00:00,6.6877811,-6.2844585491014655,2.2873558503526983,-3.7189825431143766,2.271941302528664,10.3879717120861
110.0,2017-05-20 19:00:00,6.6877811,-6.2844585491014655,2.2873558503526983,-4.094180029192077,2.3768135067247225,11.522503863270167
120.0,2017-05-20 20:00:00,6.6877811,-5.791788327549438,3.3438905499999985,-4.439046273559152,2.491267926005135,12.577316075137007
100.0,2017-05-20 21:00:00,8.2311152,-8.10606606489663,1.4293181546465705,-4.94921243945275,2.4133340203621776,13.214005896130153
120.0,2017-05-20 22:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-5.1922684307270375,2.4520774226653397,13.732168024761782
110.0,2017-05-20 23:00:00,8.7455599,-8.218138102671148,2.9911576504612207,-5.7485020976163,2.4785794706826425,14.845840585341104
120.0,2017-05-21 00:00:00,5.6588917,-4.9007439694649095,2.8294458499999986,-5.936444975719103,2.4516416223646362,15.014871156234317
120.0,2017-05-21 01:00:00,5.1444469999999995,-4.4552217904226445,2.5722234999999984,-6.0121478304590665,2.4179845714262878,15.21660575960634
110.0,2017-05-21 02:00:00,5.1444469999999995,-4.834198883924204,1.7595045002713063,-6.0121478304590665,2.4179845714262878,15.21660575960634
120.0,2017-05-21 03:00:00,5.1444469999999995,-4.4552217904226445,2.5722234999999984,-5.8999964246018655,2.4563860797324906,15.313668432064759
120.0,2017-05-21 04:00:00,4.1155576,-3.564177432338116,2.057778799999999,-5.713591322237622,2.4519171963720265,14.69454086954097
120.0,2017-05-21 05:00:00,4.1155576,-3.564177432338116,2.057778799999999,-5.44661623847464,2.4181232380070403,14.155207819405746
150.0,2017-05-21 06:00:00,2.5722234999999998,-1.2861117499999997,2.227610895211322,-5.030087338549518,2.4131444917452587,13.476653710786637
170.0,2017-05-21 07:00:00,1.5433341,-0.2679971539962319,1.5198873871681187,-4.528715555624081,2.349188786479877,12.066646252605556
190.0,2017-05-21 08:00:00,1.5433341,0.26799715399623225,1.5198873871681184,-4.023733432161943,2.1971885229105537,10.750101287845014
0.0,2017-05-21 09:00:00,0.0,-0.0,-0.0,-3.3482279267538906,2.0780786766900063,9.11037923648866
0.0,2017-05-21 10:00:00,0.0,-0.0,-0.0,-2.939832595965148,1.8422915225233398,7.525880168036236
0.0,2017-05-21 11:00:00,0.0,-0.0,-0.0,-2.254987754075886,1.593028384984905,5.645455509495506
0.0,2017-05-21 12:00:00,0.0,-0.0,-0.0,-1.8465924232871433,1.3572412308182384,4.342700434304761
90.0,2017-05-21 13:00:00,3.0866682,-3.0866682,-1.8900391655799612e-16,-1.7325462907519231,1.1428892724849053,3.5494022454851075
60.0,2017-05-21 14:00:00,4.1155576,-3.564177432338115,-2.0577788000000004,-1.626711169786416,0.8247823307956296,2.5792463705339834
90.0,2017-05-21 15:00:00,4.6300023,-4.6300023,-2.8350587483699417e-16,-1.6412762122511955,0.6104303724622964,2.018569412855408
90.0,2017-05-21 16:00:00,5.1444469999999995,-5.1444469999999995,-3.1500652759666016e-16,-1.7729653428896859,0.43894880579562984,1.7634703205235531
110.0,2017-05-21 17:00:00,5.6588917,-5.317618772316624,1.935454950298437,-1.9190854545545617,0.4287551516538329,1.8974770318097123
110.0,2017-05-21 18:00:00,5.6588917,-5.317618772316624,1.935454950298437,-2.255044373080947,0.40440882291109254,2.113690341791294
100.0,2017-05-21 19:00:00,6.6877811,-6.586178677728513,1.1613210006503385,-2.7815595000586373,0.37452829070127747,2.6216909605478596
120.0,2017-05-21 20:00:00,6.6877811,-5.791788327549438,3.3438905499999985,-3.2865416235207765,0.5265285542706009,3.5432129634400167
110.0,2017-05-21 21:00:00,7.716670499999999,-7.251298325886306,2.6392567504069593,-3.8908164840113018,0.7464666168045141,5.012653097206546
130.0,2017-05-21 22:00:00,6.1733364,-4.729050044724118,3.9681441483469055,-4.2849039877383115,1.0771452958334229,6.634546009488127
120.0,2017-05-21 23:00:00,7.2022258,-6.237310506591703,3.601112899999998,-4.80467986328762,1.3772380375000894,8.569527600848891
130.0,2017-05-22 00:00:00,5.1444469999999995,-3.9408750372700974,3.3067867902890873,-5.133086116393462,1.6528036033575135,10.258623679140177
120.0,2017-05-22 01:00:00,5.1444469999999995,-4.4552217904226445,2.5722234999999984,-5.247132248928682,1.8671555616908468,11.449540669763433
120.0,2017-05-22 02:00:00,6.1733364,-5.346266148507174,3.0866681999999988,-5.395639641942769,2.2958594783575133,13.458635830011126
140.0,2017-05-22 03:00:00,5.6588917,-3.6374654693179975,4.334962540997106,-5.312928239385936,2.657106356773939,15.160778844240768
170.0,2017-05-22 04:00:00,3.0866682,-0.5359943079924638,3.0397747743362373,-4.928890515051974,2.910420921301959,15.636735885558592
180.0,2017-05-22 05:00:00,2.0577788,-2.5200522207732813e-16,2.0577788,-4.485755617358923,2.9206145754437554,14.700130439539931
220.0,2017-05-22 06:00:00,2.5722234999999998,1.6533933951445436,1.9704375186350487,-3.9048379367371595,2.923529789471807,13.708716377638517
0.0,2017-05-22 07:00:00,0.0,-0.0,-0.0,-3.3559897135931167,2.826753039417612,12.23922522974529
0.0,2017-05-22 08:00:00,0.0,-0.0,-0.0,-2.8733406862973294,2.5480954935842783,10.29939709079175
0.0,2017-05-22 09:00:00,0.0,-0.0,-0.0,-2.269065825806804,2.328157431050365,8.415007810160207
230.0,2017-05-22 10:00:00,1.5433341,1.182262511181029,0.9920360370867268,-1.7764564461480423,2.0801484217786834,6.755205211674887
0.0,2017-05-22 11:00:00,0.0,-0.0,-0.0,-1.2566805705987336,1.780055680112017,4.986911467505695
210.0,2017-05-22 12:00:00,2.5722234999999998,1.28611175,2.227610895211322,-0.8210983383262255,1.690124355522203,4.146636685127295
210.0,2017-05-22 13:00:00,3.0866682,1.5433341000000005,2.6731330742535864,-0.3212186807910052,1.6985334867100021,3.5852976188398538
160.0,2017-05-22 14:00:00,2.0577788,-0.7038018001085229,1.9336795535696814,0.06565334824221573,1.6024510995074757,2.886954167844348
190.0,2017-05-22 15:00:00,3.0866682,0.5359943079924645,3.039774774336237,0.41344166301808755,1.4945187856190698,2.253426677443884
100.0,2017-05-22 16:00:00,4.6300023,-4.559662161504355,0.803991461988696,0.0781360085587633,1.3082035095901081,2.1078495320537303
100.0,2017-05-22 17:00:00,5.6588917,-5.572920419616434,0.9826562313195172,-0.38627402640927283,1.2186099622000681,2.331633613488462
120.0,2017-05-22 18:00:00,7.2022258,-6.237310506591703,3.601112899999998,-1.0438326848872934,1.3544995773138135,3.3946505656868005
110.0,2017-05-22 19:00:00,6.6877811,-6.2844585491014655,2.2873558503526983,-1.567537563979082,1.5451125648432054,4.635866248911247
120.0,2017-05-22 20:00:00,8.2311152,-7.128354864676232,4.115557599999998,-2.1615671360354347,1.8880756981765385,6.565543779105497
110.0,2017-05-22 21:00:00,7.716670499999999,-7.251298325886306,2.6392567504069593,-2.7658419965259604,2.108013760710452,8.251867563004602
140.0,2017-05-22 22:00:00,8.2311152,-5.2908588644625425,6.305400059632154,-3.3052687778295913,2.550794095922571,11.027574848085104
130.0,2017-05-22 23:00:00,7.2022258,-5.517225052178136,4.629501506404723,-3.7650375321777694,2.9365858881229645,13.48711893452867
150.0,2017-05-23 00:00:00,6.1733364,-3.0866681999999996,5.346266148507174,-4.129435861344436,3.1964738258976184,15.425590636446008
160.0,2017-05-23 01:00:00,6.6877811,-2.287355850352699,6.284458549101465,-4.448660023873827,3.4974176154682755,17.40095933604867
160.0,2017-05-23 02:00:00,5.1444469999999995,-1.7595045002713072,4.834198883924203,-4.536635248887392,3.7391275596644853,18.707285278332403
170.0,2017-05-23 03:00:00,3.6011129,-0.6253266926578744,3.5464039033922763,-4.633411998941587,3.781346653752488,19.194334239890058
180.0,2017-05-23 04:00:00,4.6300023,-5.670117496739883e-16,4.6300023,-4.253440152149557,4.10018089025343,20.149549694116878
200.0,2017-05-23 05:00:00,4.1155576,1.407603600217045,3.867359107139363,-3.6717298171634343,4.340572796571751,20.240218452025605
170.0,2017-05-23 06:00:00,4.1155576,-0.714659077323285,4.053033032448316,-3.2115088647243994,4.378232807609112,19.488965552314376
200.0,2017-05-23 07:00:00,3.6011129,1.2316531501899144,3.383939218746943,-2.5851662231167847,4.469614754975298,18.662653646897265
200.0,2017-05-23 08:00:00,4.1155576,1.407603600217045,3.867359107139363,-1.8738363510423461,4.448931547236913,17.147247511327294
190.0,2017-05-23 09:00:00,3.0866682,0.5359943079924645,3.039774774336237,-1.2248952982191152,4.482308049231019,16.048567215554062
200.0,2017-05-23 10:00:00,3.0866682,1.0557027001627837,2.9005193303545225,-0.6960151678336709,4.198567988457882,13.703940873750335
180.0,2017-05-23 11:00:00,2.5722234999999998,-3.1500652759666016e-16,2.5722234999999998,-0.2362464134854928,4.027128154590822,12.108944467619306
200.0,2017-05-23 12:00:00,4.6300023,1.5835540502441756,4.350778995531784,0.15293877403485504,3.9441708918428726,11.146522067187584
200.0,2017-05-23 13:00:00,7.2022258,2.463306300379829,6.767878437493886,0.5488272865958991,3.984455882542241,10.602773669015457
210.0,2017-05-23 14:00:00,6.1733364,3.086668200000001,5.346266148507173,0.9526750116185081,4.027128154590822,10.197468481023094
200.0,2017-05-23 15:00:00,6.1733364,2.1114054003255673,5.801038660709045,1.1807360193671284,4.21501438436722,10.479133029651774
200.0,2017-05-23 16:00:00,6.6877811,2.287355850352698,6.2844585491014655,1.37134900689652,4.352885738459008,10.930575823167013
200.0,2017-05-23 17:00:00,6.1733364,2.1114054003255673,5.801038660709045,1.4299991569055635,4.5140257012564815,11.309931731860908
190.0,2017-05-23 18:00:00,7.2022258,1.2506533853157504,7.092807806784553,1.5937751954588162,4.767340265784502,12.370512480343288
190.0,2017-05-23 19:00:00,7.716670499999999,1.339985769981161,7.5994369358405915,1.6028029137747535,5.118631742208971,13.926814332551249
190.0,2017-05-23 20:00:00,5.1444469999999995,0.8933238466541074,5.066291290560394,1.5599462676445086,5.218542757494059,14.251320421822886
250.0,2017-05-23 21:00:00,3.6011129,3.383939218746943,1.2316531501899137,1.7972750102073822,5.067865955481865,13.08882574503564
220.0,2017-05-23 22:00:00,5.1444469999999995,3.3067867902890873,3.9408750372700974,1.9848653510512408,5.154562264391496,13.31005774242389
160.0,2017-05-23 23:00:00,5.6588917,-1.935454950298438,5.3176187723166235,1.823577438526371,5.383345203751215,14.551305079260825
190.0,2017-05-24 00:00:00,5.1444469999999995,0.8933238466541074,5.066291290560394,1.7660582548938653,5.442971228336931,15.025251357895911
190.0,2017-05-24 01:00:00,3.6011129,0.6253266926578752,3.5464039033922763,1.6128932875837025,5.174515017161797,14.146856991283675
230.0,2017-05-24 02:00:00,4.1155576,3.152700029816077,2.6454294322312717,1.6183959400683756,4.949445290805472,13.043249740398553
220.0,2017-05-24 03:00:00,4.6300023,2.9761081112601793,3.546787533543088,1.6904544993129262,4.761591030208309,11.922535797784892
220.0,2017-05-24 04:00:00,4.6300023,2.9761081112601793,3.546787533543088,1.7478505210552164,4.533451778911778,10.980944432673772
210.0,2017-05-24 05:00:00,3.6011129,1.8005564500000004,3.1186552532958505,1.7219464418614194,4.309919828294012,10.004961982411283
200.0,2017-05-24 06:00:00,4.6300023,1.5835540502441756,4.350778995531784,1.7496881639387878,4.081417427356281,9.130267508369492
190.0,2017-05-24 07:00:00,4.1155576,0.7146590773232859,4.053033032448315,1.6975776062172985,3.785883768740258,8.033200844421362
200.0,2017-05-24 08:00:00,4.6300023,1.5835540502441756,4.350778995531784,1.755096789849804,3.726257744154541,7.733642280310922
200.0,2017-05-24 09:00:00,4.6300023,1.5835540502441756,4.350778995531784,1.6050646924745733,3.9861848979330303,8.913563995270884
190.0,2017-05-24 10:00:00,5.6588917,0.9826562313195182,5.572920419616434,1.4113871458937763,4.122188679795225,9.7665175454868
190.0,2017-05-24 11:00:00,5.1444469999999995,0.8933238466541074,5.066291290560394,1.6471187123064877,4.101244722982206,9.29723195246204
190.0,2017-05-24 12:00:00,5.6588917,0.9826562313195182,5.572920419616434,1.654563077695272,4.1434638170702085,9.429949669935628
180.0,2017-05-24 13:00:00,7.716670499999999,-9.450195827899805e-16,7.716670499999999,1.6024525199737827,4.490986033454186,10.930065113818118
200.0,2017-05-24 14:00:00,8.7455599,2.9911576504612203,8.218138102671148,1.5889906550275448,4.955378422657509,13.030423535208227
190.0,2017-05-24 15:00:00,8.2311152,1.4293181546465719,8.10606606489663,1.4600914919764107,5.335318300270305,15.182259707840247
190.0,2017-05-24 16:00:00,8.7455599,1.5186505393119827,8.612695193952671,1.3386366943140608,5.757477271971102,17.40842706184521
200.0,2017-05-24 17:00:00,10.288893999999999,3.519009000542612,9.668397767848408,1.4818410735259449,6.303289148183815,19.958848889733456
190.0,2017-05-24 18:00:00,5.6588917,0.9826562313195182,5.572920419616434,1.4317662552822235,6.405134266857536,20.3674668416927
200.0,2017-05-24 19:00:00,7.716670499999999,2.639256750406959,7.251298325886306,1.592149394705863,6.671656374644036,21.759773255855322
190.0,2017-05-24 20:00:00,7.2022258,1.2506533853157504,7.092807806784553,1.5644076726284943,6.900158775581766,22.797018443903298
190.0,2017-05-24 21:00:00,7.716670499999999,1.339985769981161,7.5994369358405915,1.5441103159399099,7.1708802706075,24.492807273673066
260.0,2017-05-24 22:00:00,11.8322281,11.652469968288907,2.0546448473044454,2.433261460687359,6.877690639581501,21.160116970209142
230.0,2017-05-24 23:00:00,5.6588917,4.334962540997106,3.6374654693179984,2.720064685215942,6.758621821144636,19.676945325820896
200.0,2017-05-25 00:00:00,6.1733364,2.1114054003255673,5.801038660709045,2.8141271159664463,6.777631674569019,19.397098820795293
210.0,2017-05-25 01:00:00,6.1733364,3.086668200000001,5.346266148507173,3.071349465966446,6.580097978611284,18.103414136268643
210.0,2017-05-25 02:00:00,6.1733364,3.086668200000001,5.346266148507173,3.0793086784280104,6.340775315764284,16.835535960756914
190.0,2017-05-25 03:00:00,4.1155576,0.7146590773232859,4.053033032448315,3.019753755317737,6.003022563060259,15.221843328663315
190.0,2017-05-25 04:00:00,5.1444469999999995,0.8933238466541074,5.066291290560394,2.9676431975962476,5.7074889044442365,14.257642570709717
200.0,2017-05-25 05:00:00,6.6877811,2.287355850352698,6.2844585491014655,2.865005435080422,5.425493969548658,12.887082941434116
200.0,2017-05-25 06:00:00,5.1444469999999995,1.759504500271306,4.834198883924204,2.929742790826404,5.363933841574305,12.419911239183827
200.0,2017-05-25 07:00:00,8.2311152,2.81520720043409,7.734718214278726,2.944405328328665,5.404218832273674,12.549336073268114
200.0,2017-05-25 08:00:00,6.1733364,2.1114054003255673,5.801038660709045,3.016134662912816,5.296571403434048,11.976119213793696
200.0,2017-05-25 09:00:00,5.6588917,1.9354549502984366,5.317618772316624,3.0657570946059223,5.106419889807051,11.187959237905229
210.0,2017-05-25 10:00:00,6.1733364,3.086668200000001,5.346266148507173,2.3519402805818475,5.380721664907278,13.526191588392109
220.0,2017-05-25 11:00:00,4.6300023,2.9761081112601793,3.546787533543088,2.238702411437103,5.373165170259369,13.702412789639354
210.0,2017-05-25 12:00:00,4.6300023,2.3150011500000005,4.00969961138038,2.2556687239099724,5.223886916148647,13.243153917776844
200.0,2017-05-25 13:00:00,5.1444469999999995,1.759504500271306,4.834198883924204,2.1450717489325815,5.1812146441000655,13.287731104114433
270.0,2017-05-25 14:00:00,4.6300023,4.6300023,8.505176245109825e-16,2.2736829239325815,4.735692465057801,10.83130115444555
280.0,2017-05-25 15:00:00,8.7455599,8.612695193952671,-1.5186505393119782,2.9318526003183636,4.271385500744443,8.14742695902662
300.0,2017-05-25 16:00:00,8.7455599,7.573877043718494,-4.37277995,3.4885653667403957,3.4847962306977442,4.473891894320189
280.0,2017-05-25 17:00:00,6.6877811,6.586178677728514,-1.1613210006503363,3.846800602355047,2.86431460155176,2.358885559067719
250.0,2017-05-25 18:00:00,5.6588917,5.317618772316624,1.9354549502984357,4.14331012502549,2.6227526070829468,1.3766970449412428
260.0,2017-05-25 19:00:00,5.6588917,5.572920419616434,0.9826562313195174,4.3731195599573525,2.0600807751696797,0.26524147273046644
240.0,2017-05-25 20:00:00,7.2022258,6.2373105065917,3.601112900000003,4.71694498547953,1.8767536284439261,0.017549740873743974
230.0,2017-05-25 21:00:00,5.6588917,4.334962540997106,3.6374654693179984,4.9169039513710855,1.7367408531940403,-0.16991169717421306
230.0,2017-05-25 22:00:00,6.1733364,4.729050044724116,3.9681441483469073,5.0537691050980955,1.621897353180685,-0.2915880323012227
220.0,2017-05-25 23:00:00,6.1733364,3.9681441483469055,4.729050044724118,5.136438774855323,1.7204192291124372,-0.17989393892387306
200.0,2017-05-26 00:00:00,4.1155576,1.407603600217045,3.867359107139363,5.06082231237341,1.7085575204256862,-0.17614837742982645
210.0,2017-05-26 01:00:00,4.1155576,2.0577788000000004,3.564177432338115,5.085678504017468,1.6027223994601787,-0.4299967106915169
210.0,2017-05-26 02:00:00,2.5722234999999998,1.28611175,2.227610895211322,4.807020958184134,1.7883566407277884,-0.07538454096222501
240.0,2017-05-26 03:00:00,3.0866682,2.6731330742535855,1.5433341000000014,4.312057448209211,2.043522027337121,0.2601318305117593
280.0,2017-05-26 04:00:00,3.6011129,3.5464039033922763,-0.6253266926578734,3.9764346865153595,2.355809798782298,1.0866777405235983
270.0,2017-05-26 05:00:00,2.5722234999999998,2.5722234999999998,4.725097913949902e-16,3.6419384217046495,2.4525865488364924,1.5079722329066378
280.0,2017-05-26 06:00:00,3.0866682,3.0397747743362373,-0.535994307992463,3.452118088539617,2.2466324439789176,1.2118760290900166
300.0,2017-05-26 07:00:00,2.5722234999999998,2.227610895211322,-1.2861117499999999,3.1733422948391907,2.0575684455356247,1.0663232904378106
310.0,2017-05-26 08:00:00,2.0577788,1.576350014908039,-1.322714716115635,2.7849289205322187,1.647249477525988,0.6365144498641486
320.0,2017-05-26 09:00:00,2.0577788,1.3227147161156358,-1.5763500149080385,2.5339082684587635,1.212764853840485,0.17034248210487674
0.0,2017-05-26 10:00:00,0.0,-0.0,-0.0,2.139820764731754,0.8820861748115757,0.005402542195827963
0.0,2017-05-26 11:00:00,0.0,-0.0,-0.0,1.809142085702845,0.487998671084566,-0.15610140322835322
320.0,2017-05-26 12:00:00,1.5433341,0.9920360370867268,-1.182262511181029,1.7745114554419852,0.06719686955786665,-0.7353203809137747
330.0,2017-05-26 13:00:00,4.6300023,2.3150011500000023,-4.009699611380379,1.7959466512753188,-0.5639595507520078,-2.048299596794384
340.0,2017-05-26 14:00:00,5.1444469999999995,1.7595045002713054,-4.834198883924204,1.8353960471312611,-1.1524436990133016,-3.7156079164338363
220.0,2017-05-26 16:00:00,1.5433341,0.9920360370867264,1.1822625111810294,1.527022875001454,-1.233188116756429,-3.6088739931123612
90.0,2017-05-26 17:00:00,4.6300023,-4.6300023,-2.8350587483699417e-16,0.8722750750014541,-1.233188116756429,-2.878334935569642
80.0,2017-05-26 18:00:00,5.1444469999999995,-5.066291290560394,-0.8933238466541071,0.13535997819266948,-1.265672620271124,-2.1982486772889844
80.0,2017-05-26 19:00:00,4.6300023,-4.559662161504355,-0.8039914619886964,-0.48166484514511937,-1.2218435031791872,-1.5060760641694815
90.0,2017-05-26 20:00:00,4.6300023,-4.6300023,-2.8350587483699417e-16,-1.0458786919549412,-1.1015967108050384,-0.8111681482276469
100.0,2017-05-26 21:00:00,4.6300023,-4.559662161504355,0.803991461988696,-1.5806402262840313,-0.8852020310871537,-0.1879667764300085
90.0,2017-05-26 22:00:00,5.1444469999999995,-5.1444469999999995,-3.1500652759666016e-16,-2.048317226284031,-0.8852020310871537,-0.02405897368515814
100.0,2017-05-26 23:00:00,4.6300023,-4.559662161504355,0.803991461988696,-2.4628319682389725,-0.8121118981790904,0.09958385194244944
90.0,2017-05-27 00:00:00,4.1155576,-4.1155576,-2.5200522207732813e-16,-2.927158662519584,-0.704633488071724,0.39429001255654456
110.0,2017-05-27 01:00:00,3.6011129,-3.383939218746943,1.2316531501899144,-3.445244150587489,-0.22814687338351558,1.703750776781583
100.0,2017-05-27 02:00:00,3.6011129,-3.5464039033922763,0.6253266926578747,-3.9275994600114505,0.2681736335784914,3.5585373877053694
140.0,2017-05-27 03:00:00,2.0577788,-1.3227147161156356,1.5763500149080385,-3.710525731353466,0.37718833202262037,3.6459071642748047
180.0,2017-05-27 04:00:00,1.5433341,-1.8900391655799612e-16,1.5433341,-3.7931954011106934,0.4072776310908679,3.7717706899248653
160.0,2017-05-27 05:00:00,2.0577788,-0.7038018001085229,1.9336795535696814,-3.4660120261197367,0.5684175938883415,3.8408171811160714
150.0,2017-05-27 06:00:00,2.0577788,-1.0288893999999997,1.7820887161690577,-3.1295618685730364,0.7913686407902718,4.143378192508128
0.0,2017-05-27 07:00:00,0.0,-0.0,-0.0,-2.7495900217810068,0.8583679292893298,3.8771615007896663
0.0,2017-05-27 08:00:00,0.0,-0.0,-0.0,-2.363756496781007,0.8583679292893298,3.4739362146660837
280.0,2017-05-27 09:00:00,3.0866682,3.0397747743362373,-0.535994307992463,-1.7304700854609576,0.7467024484575666,2.4524366472228443
280.0,2017-05-27 10:00:00,2.5722234999999998,2.5331456452801975,-0.4466619233270524,-1.0906706983542749,0.7094806215136457,1.7617059164930968
290.0,2017-05-27 11:00:00,2.0577788,1.9336795535696814,-0.7038018001085232,-0.549558888764772,0.5838311830055439,1.0416701712991334
310.0,2017-05-27 12:00:00,2.5722234999999998,1.9704375186350487,-1.6533933951445436,-0.042392628878517656,0.44604840007683216,0.45566259784132374
290.0,2017-05-27 13:00:00,2.0577788,1.9336795535696814,-0.7038018001085232,0.40074226881453434,0.28476048755196215,0.06325299198922574
80.0,2017-05-27 15:00:00,2.0577788,-2.0265165162241576,-0.35732953866164285,0.6955917571871061,0.07801087312690823,-0.1302045222276297
70.0,2017-05-27 16:00:00,3.6011129,-3.3839392187469426,-1.2316531501899148,0.3879609191192022,-0.1742606950721749,-0.26987953322306696
60.0,2017-05-27 17:00:00,4.1155576,-3.564177432338115,-2.0577788000000004,0.12792677073469375,-0.5371205453966914,-0.6528773427867139
90.0,2017-05-27 18:00:00,4.1155576,-4.1155576,-2.5200522207732813e-16,-0.15267942926530617,-0.6991286105029695,-0.74632436923838
110.0,2017-05-27 19:00:00,5.1444469999999995,-4.834198883924204,1.7595045002713063,-0.5921520550765975,-0.5391736559328507,-0.24114675357658852
110.0,2017-05-27 20:00:00,5.1444469999999995,-4.834198883924204,1.7595045002713063,-1.0316246808878888,-0.37921870136273195,0.007478433767969194
